"Dim1","Dim2","Dim3","Dim4","Val"
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE258","NoFlexNoConstraints","pv",4.434052
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE259","FlexNoConstraints","ev",1.26005654
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE259","FlexNoConstraints","pv",2.14274607
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE259","NoFlexNoConstraints","pv",2.173224
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25A","FlexNoConstraints","ev",1.03986097
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25A","FlexNoConstraints","pv",3.92004825
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25A","NoFlexNoConstraints","pv",4.530486
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25B","FlexNoConstraints","ev",1.12579933
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25B","FlexNoConstraints","pv",0.96929538
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25B","NoFlexNoConstraints","pv",0.92304
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25C","FlexNoConstraints","pv",7.3622487
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE25C","NoFlexNoConstraints","pv",7.355466
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE262","FlexNoConstraints","pv",0.18026679
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE262","NoFlexNoConstraints","pv",0.212506
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE264","FlexNoConstraints","ev",1.33095547
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE264","FlexNoConstraints","pv",2.31745626
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE264","NoFlexNoConstraints","pv",2.344496
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE265","FlexNoConstraints","ev",0.95673898
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE265","FlexNoConstraints","pv",1.62635905
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE265","NoFlexNoConstraints","pv",1.69984
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE266","FlexNoConstraints","ev",1.824938
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE266","NoFlexNoConstraints","pv",0.514186
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE267","FlexNoConstraints","ev",0.56592249
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE267","FlexNoConstraints","pv",2.32385531
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE267","NoFlexNoConstraints","pv",2.608572
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE268","FlexNoConstraints","ev",0.88158105
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE268","FlexNoConstraints","pv",2.70195806
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE268","NoFlexNoConstraints","pv",3.183938
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE269","FlexNoConstraints","ev",1.51178464
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE269","FlexNoConstraints","pv",1.45008146
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE269","NoFlexNoConstraints","pv",1.564912
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26A","FlexNoConstraints","ev",1.14303768
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26A","FlexNoConstraints","pv",1.86063707
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26A","NoFlexNoConstraints","pv",1.938814
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26B","FlexNoConstraints","ev",1.01771138
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26B","FlexNoConstraints","pv",2.46429033
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26B","NoFlexNoConstraints","pv",2.595028
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26C","FlexNoConstraints","ev",1.24712
"expansion_baseEV_basePV_baseFlex_100_2045_neu","DE26C","FlexNoConstraints","pv",5.83353265
