year,caps,grid,nuts,val
2045,15,LV2,DEF07,7.865115843070775e-05
2045,15,LV2,DEF08,7.977048982643959e-05
2045,15,LV2,DEF09,9.394114159898486e-05
2045,15,LV2,DEF0A,5.8103184915993565e-05
2045,15,LV2,DEF0B,0.00010852863756940363
2045,15,LV2,DEF0C,0.00010267056338019458
2045,15,LV2,DEF0D,8.649002400314834e-05
2045,15,LV2,DEF0E,5.818155480596782e-05
2045,15,LV2,DEF0F,7.909402617897901e-05
2045,15,LV2,DEG01,5.036900779619486e-05
2045,15,LV2,DEG02,4.62024048770329e-06
2045,15,LV2,DEG03,2.32521791133006e-05
2045,15,LV2,DEG04,0.0
2045,15,LV2,DEG05,0.0
2045,15,LV2,DEG06,5.4521365320888404e-05
2045,15,LV2,DEG07,2.2751891286895274e-05
2045,15,LV2,DEG09,3.74349256255158e-05
2045,15,LV2,DEG0A,3.39872846402398e-05
2045,15,LV2,DEG0B,4.888078475025307e-05
2045,15,LV2,DEG0C,4.5483447033236015e-05
2045,15,LV2,DEG0D,3.7065307548120006e-05
2045,15,LV2,DEG0E,3.079406735313551e-05
2045,15,LV2,DEG0F,1.6220230238227034e-05
2045,15,LV2,DEG0G,2.5268784958609494e-05
2045,15,LV2,DEG0H,1.638275464966314e-05
2045,15,LV2,DEG0I,3.428253817785861e-05
2045,15,LV2,DEG0J,3.739771985560354e-05
2045,15,LV2,DEG0K,3.894044795889067e-05
2045,15,LV2,DEG0L,4.8989882614746387e-05
2045,15,LV2,DEG0M,2.9294735275555933e-05
2045,15,LV2,DEG0N,0.0
2045,15,LV2,DEG0P,5.637620762226742e-05
2045,15,LV3,DE111,0.0
2045,15,LV3,DE112,5.189660936159803e-05
2045,15,LV3,DE113,5.1667894930273935e-05
2045,15,LV3,DE114,2.4147799681233275e-05
2045,15,LV3,DE115,5.7958060819441304e-05
2045,15,LV3,DE116,3.41521656607189e-05
2045,15,LV3,DE117,2.534873611702868e-05
2045,15,LV3,DE118,7.026133478756908e-05
2045,15,LV3,DE119,1.662241919055302e-05
2045,15,LV3,DE11A,1.7744660788110507e-05
2045,15,LV3,DE11B,1.485049084273359e-05
2045,15,LV3,DE11C,1.6138229290574165e-05
2045,15,LV3,DE11D,2.8346955426449673e-05
2045,15,LV3,DE121,0.0
2045,15,LV3,DE122,5.2707373141977375e-05
2045,15,LV3,DE123,5.925488171789357e-05
2045,15,LV3,DE124,2.5122815999559387e-05
2045,15,LV3,DE125,2.2770756242199488e-05
2045,15,LV3,DE126,5.719221139835233e-05
2045,15,LV3,DE127,1.4800586598613658e-05
2045,15,LV3,DE128,8.119204513739487e-05
2045,15,LV3,DE129,2.3315920498908426e-05
2045,15,LV3,DE12A,2.6244686520812168e-05
2045,15,LV3,DE12B,4.3089827643385724e-05
2045,15,LV3,DE12C,1.51825620290785e-05
2045,15,LV3,DE131,3.517740389486921e-05
2045,15,LV3,DE132,5.3636083386965674e-05
2045,15,LV3,DE133,2.1834083949732353e-05
2045,15,LV3,DE134,4.4394345026545666e-05
2045,15,LV3,DE135,1.3659369356595796e-05
2045,15,LV3,DE136,1.3455546001580534e-05
2045,15,LV3,DE137,1.4739656359937075e-05
2045,15,LV3,DE138,1.7458549703664825e-05
2045,15,LV3,DE139,2.052418677883596e-05
2045,15,LV3,DE13A,2.6563280696438403e-05
2045,15,LV3,DE141,5.9467325933645584e-05
2045,15,LV3,DE142,1.2495510762938254e-05
2045,15,LV3,DE143,2.404603846389506e-05
2045,15,LV3,DE144,2.4908413594747615e-05
2045,15,LV3,DE145,3.258754175051915e-05
2045,15,LV3,DE146,1.817278794058443e-05
2045,15,LV3,DE147,3.157089704437524e-05
2045,15,LV3,DE148,1.592747355628403e-05
2045,15,LV3,DE149,2.9637626697547123e-05
2045,15,LV3,DE211,3.7076071769465176e-05
2045,15,LV3,DE212,0.0
2045,15,LV3,DE213,0.0
2045,15,LV3,DE214,1.1379840246422721e-05
2045,15,LV3,DE215,2.000706554228189e-05
2045,15,LV3,DE216,1.1835850164601881e-05
2045,15,LV3,DE217,1.3916443220357009e-05
2045,15,LV3,DE218,2.0047771618623424e-05
2045,15,LV3,DE219,1.1840782739940254e-05
2045,15,LV3,DE21A,1.0623335768911723e-05
2045,15,LV3,DE21B,1.4489700216494475e-05
2045,15,LV3,DE21C,1.2878033387392248e-05
2045,15,LV3,DE21D,7.1060156623103364e-06
2045,15,LV3,DE21E,5.382502064485017e-06
2045,15,LV3,DE21F,1.6312425844949014e-05
2045,15,LV3,DE21G,6.203046627514082e-06
2045,15,LV3,DE21H,6.834012388470653e-05
2045,15,LV3,DE21I,4.728924115215911e-06
2045,15,LV3,DE21J,1.781633851461138e-05
2045,15,LV3,DE21K,3.8307061918254416e-05
2045,15,LV3,DE21L,1.606104525150883e-05
2045,15,LV3,DE21M,1.2367320036236384e-05
2045,15,LV3,DE21N,1.0467695060635624e-05
2045,15,LV3,DE221,0.0
2045,15,LV3,DE222,0.0
2045,15,LV3,DE223,0.0
2045,15,LV3,DE224,4.026940678208972e-06
2045,15,LV3,DE225,4.590476676244061e-06
2045,15,LV3,DE226,2.0474175278497802e-05
2045,15,LV3,DE227,2.4810336753162896e-05
2045,15,LV3,DE228,2.0733705465629473e-05
2045,15,LV3,DE229,4.969499282806537e-06
2045,15,LV3,DE22A,1.3600514086736431e-05
2045,15,LV3,DE22B,4.14602868841819e-06
2045,15,LV3,DE22C,1.5264235482925865e-05
2045,15,LV3,DE231,0.0
2045,15,LV3,DE232,3.173512537402644e-05
2045,15,LV3,DE233,0.0
2045,15,LV3,DE234,9.571274009440941e-06
2045,15,LV3,DE235,9.842929355092982e-06
2045,15,LV3,DE236,1.4446520917464226e-05
2045,15,LV3,DE237,6.602215101782131e-06
2045,15,LV3,DE238,2.8336582157316763e-05
2045,15,LV3,DE239,2.0660758844638093e-05
2045,15,LV3,DE23A,6.8627421008714675e-06
2045,15,LV3,DE241,0.0
2045,15,LV3,DE242,0.0
2045,15,LV3,DE243,0.0
2045,15,LV3,DE244,0.0
2045,15,LV3,DE245,1.837366533011178e-05
2045,15,LV3,DE246,1.0455722743425465e-05
2045,15,LV3,DE247,8.869494663366215e-06
2045,15,LV3,DE248,6.803795114445426e-06
2045,15,LV3,DE249,9.101471039502979e-06
2045,15,LV3,DE24A,5.123861933443257e-06
2045,15,LV3,DE24B,1.2986347502944458e-06
2045,15,LV3,DE24C,8.00282520820491e-06
2045,15,LV3,DE24D,4.201628404961106e-06
2045,15,LV3,DE251,0.0
2045,15,LV3,DE252,2.0916321016931527e-05
2045,15,LV3,DE253,2.3665229004951298e-05
2045,15,LV3,DE254,0.0
2045,15,LV3,DE255,1.9058084117254578e-06
2045,15,LV3,DE256,1.7409321755144574e-05
2045,15,LV3,DE257,1.6720303629282028e-05
2045,15,LV3,DE258,1.8645343168849262e-05
2045,15,LV3,DE259,2.234532080198847e-05
2045,15,LV3,DE25A,9.84525408389905e-06
2045,15,LV3,DE25B,1.978895474101291e-05
2045,15,LV3,DE25C,1.0879535781195403e-05
2045,15,LV3,DE261,0.0
2045,15,LV3,DE262,0.0
2045,15,LV3,DE263,2.4107120771301185e-05
2045,15,LV3,DE264,2.8098188023262234e-05
2045,15,LV3,DE265,9.11762021077082e-06
2045,15,LV3,DE266,5.539856363534592e-06
2045,15,LV3,DE267,1.095418832508483e-05
2045,15,LV3,DE268,3.6068684275384564e-06
2045,15,LV3,DE269,1.1677493174099891e-05
2045,15,LV3,DE26A,1.4017530692093213e-05
2045,15,LV3,DE26B,1.342511973499566e-05
2045,15,LV3,DE26C,1.1508121621670665e-05
2045,15,LV3,DE271,5.356713224890434e-05
2045,15,LV3,DE272,0.0
2045,15,LV3,DE273,0.0
2045,15,LV3,DE274,0.0
2045,15,LV3,DE275,1.2325301902755208e-05
2045,15,LV3,DE276,2.3308546684537582e-05
2045,15,LV3,DE277,1.6678573338370854e-05
2045,15,LV3,DE278,1.2177532629883284e-05
2045,15,LV3,DE279,1.9780772597434078e-05
2045,15,LV3,DE27A,3.486120922293772e-06
2045,15,LV3,DE27B,1.353496669645424e-05
2045,15,LV3,DE27C,1.477147239254917e-05
2045,15,LV3,DE27D,1.543859457252276e-05
2045,15,LV3,DE27E,1.892814038245155e-05
2045,15,LV3,DE300,2.8420194871346928e-06
2045,15,LV3,DE401,0.0
2045,15,LV3,DE402,0.0
2045,15,LV3,DE403,0.0
2045,15,LV3,DE404,3.258280266119986e-05
2045,15,LV3,DE405,1.4342545356533979e-05
2045,15,LV3,DE406,1.9324415437213473e-05
2045,15,LV3,DE407,1.40502030280447e-05
2045,15,LV3,DE408,1.5937047051689954e-05
2045,15,LV3,DE409,2.5091607899027165e-05
2045,15,LV3,DE40A,2.675764577029774e-05
2045,15,LV3,DE40B,1.1946727007455219e-05
2045,15,LV3,DE40C,1.2378380419810403e-05
2045,15,LV3,DE40D,9.374005139603763e-06
2045,15,LV3,DE40E,1.4540142022175126e-05
2045,15,LV3,DE40F,9.75770586707735e-06
2045,15,LV3,DE40G,1.4669618527495235e-05
2045,15,LV3,DE40H,1.9522075085597815e-05
2045,15,LV3,DE40I,6.2602834407292065e-06
2045,15,LV3,DE501,0.0
2045,15,LV3,DE502,1.8960946554471615e-05
2045,15,LV3,DE600,1.8122566578884632e-06
2045,15,LV3,DE711,2.7203252591846467e-05
2045,15,LV3,DE712,0.0
2045,15,LV3,DE713,2.1431721800913387e-05
2045,15,LV3,DE714,6.488319245906448e-05
2045,15,LV3,DE715,2.9202821152489168e-05
2045,15,LV3,DE716,4.598470366564175e-05
2045,15,LV3,DE717,2.9059599477653432e-05
2045,15,LV3,DE718,3.172525267243591e-05
2045,15,LV3,DE719,4.963834064866724e-05
2045,15,LV3,DE71A,2.3871158861985516e-05
2045,15,LV3,DE71B,1.7317827500642783e-05
2045,15,LV3,DE71C,1.4828081863116347e-05
2045,15,LV3,DE71D,3.120475603665969e-05
2045,15,LV3,DE71E,3.2437127055440457e-05
2045,15,LV3,DE721,4.002383687609894e-05
2045,15,LV3,DE722,3.185427722302756e-05
2045,15,LV3,DE723,2.932829456796691e-05
2045,15,LV3,DE724,2.7950133603216267e-05
2045,15,LV3,DE725,1.3541093711795542e-05
2045,15,LV3,DE731,3.369972520972059e-05
2045,15,LV3,DE732,2.738839475354551e-05
2045,15,LV3,DE733,1.0801973574894677e-05
2045,15,LV3,DE734,3.9962780452785306e-05
2045,15,LV3,DE735,2.976096609655645e-05
2045,15,LV3,DE736,2.1874750405790987e-05
2045,15,LV3,DE737,1.4789717859469929e-05
2045,15,LV3,DE803,3.156101712580755e-05
2045,15,LV3,DE804,0.0
2045,15,LV3,DE80J,1.827175296272555e-05
2045,15,LV3,DE80K,1.381085543783064e-05
2045,15,LV3,DE80L,1.4878868117406156e-05
2045,15,LV3,DE80M,6.6617461745891335e-06
2045,15,LV3,DE80N,1.1399197511038004e-05
2045,15,LV3,DE80O,1.8558503271899365e-05
2045,15,LV3,DE911,5.3623322898507064e-05
2045,15,LV3,DE912,2.0583716269042222e-05
2045,15,LV3,DE913,5.350498092125722e-05
2045,15,LV3,DE914,2.5607390616751632e-05
2045,15,LV3,DE916,1.4238338074250806e-05
2045,15,LV3,DE917,7.900581206345271e-06
2045,15,LV3,DE918,1.7792313254608395e-05
2045,15,LV3,DE91A,1.633000536823951e-05
2045,15,LV3,DE91B,1.168988460389694e-05
2045,15,LV3,DE91C,4.201390264974693e-05
2045,15,LV3,DE922,2.2512242055447487e-05
2045,15,LV3,DE923,2.2715200727735664e-05
2045,15,LV3,DE925,5.6609632308399534e-05
2045,15,LV3,DE926,8.490464939221629e-06
2045,15,LV3,DE927,5.892805710185241e-06
2045,15,LV3,DE928,1.4680242494761703e-05
2045,15,LV3,DE929,1.4557624285925545e-05
2045,15,LV3,DE931,2.2898579411883e-05
2045,15,LV3,DE932,2.393693442228985e-05
2045,15,LV3,DE933,1.92497215691728e-05
2045,15,LV3,DE934,1.0132220597681732e-05
2045,15,LV3,DE935,9.412932967526567e-06
2045,15,LV3,DE936,1.644163846289994e-05
2045,15,LV3,DE937,2.242002823561204e-05
2045,15,LV3,DE938,1.7124972210366605e-05
2045,15,LV3,DE939,2.0443376026705667e-05
2045,15,LV3,DE93A,1.0181295017846632e-05
2045,15,LV3,DE93B,1.9778318377443e-05
2045,15,LV3,DE941,0.0
2045,15,LV3,DE942,0.0
2045,15,LV3,DE943,3.3194802583661505e-05
2045,15,LV3,DE944,3.190630234260485e-05
2045,15,LV3,DE945,0.0
2045,15,LV3,DE946,7.880329446935143e-06
2045,15,LV3,DE947,2.36625638613265e-05
2045,15,LV3,DE948,2.506941166517435e-05
2045,15,LV3,DE949,3.643919169192051e-05
2045,15,LV3,DE94A,1.4353331921000293e-05
2045,15,LV3,DE94B,2.0927122079481176e-05
2045,15,LV3,DE94C,1.5983735309167473e-05
2045,15,LV3,DE94D,2.1006382130817815e-05
2045,15,LV3,DE94E,5.454036729410761e-05
2045,15,LV3,DE94F,2.0804283177588213e-05
2045,15,LV3,DE94G,1.4796270633006946e-05
2045,15,LV3,DE94H,5.4534002348783545e-06
2045,15,LV3,DEA11,0.0
2045,15,LV3,DEA12,0.0
2045,15,LV3,DEA13,0.0
2045,15,LV3,DEA14,4.4454217710598774e-05
2045,15,LV3,DEA15,5.188634631108403e-05
2045,15,LV3,DEA16,3.5137360032721754e-05
2045,15,LV3,DEA17,4.1339263110737447e-05
2045,15,LV3,DEA18,2.3296953473784293e-05
2045,15,LV3,DEA19,3.5710322902130004e-05
2045,15,LV3,DEA1A,6.514270586198256e-05
2045,15,LV3,DEA1B,2.994662508264867e-05
2045,15,LV3,DEA1C,0.0
2045,15,LV3,DEA1D,4.3280334682007015e-05
2045,15,LV3,DEA1E,1.805859539367991e-05
2045,15,LV3,DEA1F,4.085122388439876e-05
2045,15,LV3,DEA22,6.505309513481177e-05
2045,15,LV3,DEA23,0.0
2045,15,LV3,DEA24,3.384583981328426e-05
2045,15,LV3,DEA26,3.4388759603404174e-05
2045,15,LV3,DEA27,0.0
2045,15,LV3,DEA28,2.3668926807181606e-05
2045,15,LV3,DEA29,1.3955390034145937e-05
2045,15,LV3,DEA2A,3.5564841117292793e-05
2045,15,LV3,DEA2B,4.290679316563276e-05
2045,15,LV3,DEA2C,2.767203331628999e-05
2045,15,LV3,DEA2D,6.205670790088294e-05
2045,15,LV3,DEA31,2.547647133270966e-05
2045,15,LV3,DEA32,4.557155112549005e-05
2045,15,LV3,DEA33,5.580096673390035e-05
2045,15,LV3,DEA34,3.3142069243382494e-05
2045,15,LV3,DEA35,2.4605287547393115e-05
2045,15,LV3,DEA36,2.892076315431236e-05
2045,15,LV3,DEA37,4.3979052178325856e-05
2045,15,LV3,DEA38,2.702546210913833e-05
2045,15,LV3,DEA41,6.495542758800243e-05
2045,15,LV3,DEA42,1.2750523747820802e-05
2045,15,LV3,DEA43,2.1841286784094874e-05
2045,15,LV3,DEA44,2.255484841682204e-05
2045,15,LV3,DEA45,3.7770124236718114e-05
2045,15,LV3,DEA46,1.9917997537565706e-05
2045,15,LV3,DEA47,5.357525415413566e-05
2045,15,LV3,DEA51,7.979238135723398e-05
2045,15,LV3,DEA52,0.0
2045,15,LV3,DEA53,3.668558220048934e-05
2045,15,LV3,DEA54,3.63038610242317e-05
2045,15,LV3,DEA55,2.8726843028651057e-05
2045,15,LV3,DEA56,2.631964256314307e-06
2045,15,LV3,DEA57,2.0257703737688996e-05
2045,15,LV3,DEA58,3.034171312705837e-05
2045,15,LV3,DEA59,1.670875355855126e-05
2045,15,LV3,DEA5A,5.0520808955435656e-05
2045,15,LV3,DEA5B,2.9570396183801365e-05
2045,15,LV3,DEA5C,9.698723068696056e-06
2045,15,LV3,DEB11,2.378952180953516e-05
2045,15,LV3,DEB12,1.6130013331941758e-05
2045,15,LV3,DEB13,2.27546321534294e-05
2045,15,LV3,DEB14,6.327557052862908e-06
2045,15,LV3,DEB15,6.296823612360613e-06
2045,15,LV3,DEB17,3.090691556984952e-05
2045,15,LV3,DEB18,1.9012239871978875e-05
2045,15,LV3,DEB1A,2.076973806028514e-05
2045,15,LV3,DEB1B,3.207858430669756e-05
2045,15,LV3,DEB1C,7.122367445463192e-06
2045,15,LV3,DEB1D,1.1868417477233573e-05
2045,15,LV3,DEB21,1.9737114111574544e-05
2045,15,LV3,DEB22,1.5080883071504817e-05
2045,15,LV3,DEB23,1.0801702654847965e-05
2045,15,LV3,DEB24,7.340056969013781e-06
2045,15,LV3,DEB25,2.075752121947254e-05
2045,15,LV3,DEB31,0.0
2045,15,LV3,DEB32,0.0
2045,15,LV3,DEB33,0.0
2045,15,LV3,DEB34,3.127564261051428e-05
2045,15,LV3,DEB35,3.7210367193073003e-05
2045,15,LV3,DEB36,0.0
2045,15,LV3,DEB37,0.0
2045,15,LV3,DEB38,0.0
2045,15,LV3,DEB39,0.0
2045,15,LV3,DEB3A,0.0
2045,15,LV3,DEB3B,1.3186406299305383e-05
2045,15,LV3,DEB3C,9.597365158448063e-06
2045,15,LV3,DEB3D,8.51536813050496e-06
2045,15,LV3,DEB3E,2.6002516343671646e-05
2045,15,LV3,DEB3F,1.6648461247510262e-05
2045,15,LV3,DEB3G,1.4122675024153249e-05
2045,15,LV3,DEB3H,2.0669893923432064e-05
2045,15,LV3,DEB3I,3.359457436619359e-05
2045,15,LV3,DEB3J,3.0499875609084747e-05
2045,15,LV3,DEB3K,5.513340642005845e-06
2045,15,LV3,DEC01,6.382895194608705e-05
2045,15,LV3,DEC02,2.0002541224735885e-05
2045,15,LV3,DEC03,2.2191524572666973e-05
2045,15,LV3,DEC04,3.757048579097778e-05
2045,15,LV3,DEC05,1.3067259936210806e-05
2045,15,LV3,DEC06,1.700230020714842e-05
2045,15,LV3,DED21,0.0
2045,15,LV3,DED2C,2.223794825254046e-05
2045,15,LV3,DED2D,1.3968006179868145e-05
2045,15,LV3,DED2E,1.7418317180616968e-05
2045,15,LV3,DED2F,2.7447357296994427e-05
2045,15,LV3,DED41,4.633516133133237e-05
2045,15,LV3,DED42,4.3021020429430907e-05
2045,15,LV3,DED43,2.887259860604305e-05
2045,15,LV3,DED44,2.0619198232549252e-05
2045,15,LV3,DED45,2.11549945807375e-05
2045,15,LV3,DED51,0.0
2045,15,LV3,DED52,3.713445864015897e-05
2045,15,LV3,DED53,1.6129413477307617e-05
2045,15,LV3,DEE01,2.565363851586241e-06
2045,15,LV3,DEE02,3.770610413620167e-05
2045,15,LV3,DEE03,4.114415605346114e-05
2045,15,LV3,DEE04,5.381572828820322e-06
2045,15,LV3,DEE05,1.919568758649011e-05
2045,15,LV3,DEE06,1.6393633981765063e-05
2045,15,LV3,DEE07,2.3351393120063077e-05
2045,15,LV3,DEE08,4.350545032758217e-06
2045,15,LV3,DEE09,1.7560618294420936e-05
2045,15,LV3,DEE0A,9.350831254531664e-06
2045,15,LV3,DEE0B,3.0067451848879658e-05
2045,15,LV3,DEE0C,9.298007686477412e-06
2045,15,LV3,DEE0D,8.78504854431315e-06
2045,15,LV3,DEE0E,2.16397866223498e-05
2045,15,LV3,DEF01,0.0
2045,15,LV3,DEF02,4.2569038588575896e-05
2045,15,LV3,DEF03,3.724032817062339e-05
2045,15,LV3,DEF04,0.0
2045,15,LV3,DEF05,8.945391014109945e-06
2045,15,LV3,DEF06,1.4060996976165967e-05
2045,15,LV3,DEF07,1.55484217694721e-05
2045,15,LV3,DEF08,3.858458012582961e-05
2045,15,LV3,DEF09,1.9223506658734785e-05
2045,15,LV3,DEF0A,1.9881301837134752e-05
2045,15,LV3,DEF0B,3.211161135173816e-05
2045,15,LV3,DEF0C,1.2582060573686818e-05
2045,15,LV3,DEF0D,1.8911751244317225e-05
2045,15,LV3,DEF0E,8.779386487516592e-06
2045,15,LV3,DEF0F,2.5635469379855714e-05
2045,15,LV3,DEG01,3.6265685613260304e-05
2045,15,LV3,DEG02,0.0
2045,15,LV3,DEG03,1.6741568961576435e-05
2045,15,LV3,DEG04,0.0
2045,15,LV3,DEG05,0.0
2045,15,LV3,DEG06,6.070694906448361e-06
2045,15,LV3,DEG07,4.164275652370788e-06
2045,15,LV3,DEG09,3.5069929231144218e-06
2045,15,LV3,DEG0A,3.7462920753623363e-06
2045,15,LV3,DEG0B,1.0260587331329476e-05
2045,15,LV3,DEG0C,5.551966559677485e-06
2045,15,LV3,DEG0D,5.362672198202164e-06
2045,15,LV3,DEG0E,6.392191955642308e-06
2045,15,LV3,DEG0F,1.587281996063821e-06
2045,15,LV3,DEG0G,7.629976738703118e-06
2045,15,LV3,DEG0H,4.107015903537147e-06
2045,15,LV3,DEG0I,5.75028545880648e-06
2045,15,LV3,DEG0J,9.88530735659005e-06
2045,15,LV3,DEG0K,7.682442829682444e-06
2045,15,LV3,DEG0L,5.384409961379428e-06
2045,15,LV3,DEG0M,6.437537528162643e-06
2045,15,LV3,DEG0N,0.0
2045,15,LV3,DEG0P,1.702497000562839e-05
2045,15,LV4,DE111,0.00022410161671225186
2045,15,LV4,DE112,0.00019096275667373572
2045,15,LV4,DE113,0.0002430507820491222
2045,15,LV4,DE114,0.00011597366825141417
2045,15,LV4,DE115,0.0002404898053051347
2045,15,LV4,DE116,0.0001957567598984732
2045,15,LV4,DE117,5.069747223405736e-05
2045,15,LV4,DE118,0.0001813683292467626
2045,15,LV4,DE119,4.8127842281643874e-05
2045,15,LV4,DE11A,7.087481049399258e-05
2045,15,LV4,DE11B,5.048769952579263e-05
2045,15,LV4,DE11C,5.3878208271406037e-05
2045,15,LV4,DE11D,0.00013667856475780071
2045,15,LV4,DE121,2.5314372262078116e-05
2045,15,LV4,DE122,0.00010541474628395475
2045,15,LV4,DE123,0.00020043433516119075
2045,15,LV4,DE124,0.00010619422520237212
2045,15,LV4,DE125,4.5541512484398976e-05
2045,15,LV4,DE126,0.00011438442279670466
2045,15,LV4,DE127,4.17232486085194e-05
2045,15,LV4,DE128,0.00024961042507475246
2045,15,LV4,DE129,4.663184099781685e-05
2045,15,LV4,DE12A,7.799782654713139e-05
2045,15,LV4,DE12B,9.831061063894657e-05
2045,15,LV4,DE12C,5.645144921239042e-05
2045,15,LV4,DE131,7.035480778973842e-05
2045,15,LV4,DE132,0.00010727216677393135
2045,15,LV4,DE133,7.519679310092387e-05
2045,15,LV4,DE134,0.000182904934168719
2045,15,LV4,DE135,5.816108349771736e-05
2045,15,LV4,DE136,8.360600237571835e-05
2045,15,LV4,DE137,4.8564360430780726e-05
2045,15,LV4,DE138,0.00010602465164950598
2045,15,LV4,DE139,8.322348641520442e-05
2045,15,LV4,DE13A,6.639941123793491e-05
2045,15,LV4,DE141,0.00012941373264077575
2045,15,LV4,DE142,9.173382398517985e-05
2045,15,LV4,DE143,8.476189531410814e-05
2045,15,LV4,DE144,4.981682718949523e-05
2045,15,LV4,DE145,7.654991936131764e-05
2045,15,LV4,DE146,7.280551910627685e-05
2045,15,LV4,DE147,0.00010210370563547739
2045,15,LV4,DE148,9.904224033547932e-05
2045,15,LV4,DE149,5.9275253395094245e-05
2045,15,LV4,DE211,7.415214353893035e-05
2045,15,LV4,DE212,0.0005256914029523717
2045,15,LV4,DE213,2.505583130174449e-05
2045,15,LV4,DE214,2.2759680492845443e-05
2045,15,LV4,DE215,4.001413108456378e-05
2045,15,LV4,DE216,3.1445617344849673e-05
2045,15,LV4,DE217,5.2215332033187946e-05
2045,15,LV4,DE218,4.7665067732532946e-05
2045,15,LV4,DE219,2.3681565479880507e-05
2045,15,LV4,DE21A,3.303945851186539e-05
2045,15,LV4,DE21B,5.13490102716639e-05
2045,15,LV4,DE21C,6.733395519464754e-05
2045,15,LV4,DE21D,1.4212031324620673e-05
2045,15,LV4,DE21E,1.977235977215196e-05
2045,15,LV4,DE21F,3.262485168989803e-05
2045,15,LV4,DE21G,2.6433496320664938e-05
2045,15,LV4,DE21H,0.00017684630131191317
2045,15,LV4,DE21I,1.8929966778135677e-05
2045,15,LV4,DE21J,4.479740967486009e-05
2045,15,LV4,DE21K,7.661412383650883e-05
2045,15,LV4,DE21L,4.874620606378387e-05
2045,15,LV4,DE21M,3.765884669246518e-05
2045,15,LV4,DE21N,2.775929923994218e-05
2045,15,LV4,DE221,2.68958547925494e-05
2045,15,LV4,DE222,2.0478180505627517e-05
2045,15,LV4,DE223,1.966688555517646e-05
2045,15,LV4,DE224,2.280816993988233e-05
2045,15,LV4,DE225,9.180953352488121e-06
2045,15,LV4,DE226,4.0948350556995604e-05
2045,15,LV4,DE227,4.962067350632579e-05
2045,15,LV4,DE228,4.1467410931258945e-05
2045,15,LV4,DE229,9.938998565613075e-06
2045,15,LV4,DE22A,2.7201028173472862e-05
2045,15,LV4,DE22B,8.29205737683638e-06
2045,15,LV4,DE22C,3.052847096585173e-05
2045,15,LV4,DE231,1.7948133068433786e-05
2045,15,LV4,DE232,6.347025074805288e-05
2045,15,LV4,DE233,1.808812937662475e-05
2045,15,LV4,DE234,1.9142548018881882e-05
2045,15,LV4,DE235,1.9685858710185965e-05
2045,15,LV4,DE236,4.3053576728045924e-05
2045,15,LV4,DE237,1.3204430203564263e-05
2045,15,LV4,DE238,5.6673164314633525e-05
2045,15,LV4,DE239,5.1604751514618306e-05
2045,15,LV4,DE23A,1.3725484201742935e-05
2045,15,LV4,DE241,2.918550428699152e-05
2045,15,LV4,DE242,2.836098528205663e-05
2045,15,LV4,DE243,1.775444205785396e-05
2045,15,LV4,DE244,1.8224859409986088e-05
2045,15,LV4,DE245,3.674733066022356e-05
2045,15,LV4,DE246,2.091144548685093e-05
2045,15,LV4,DE247,1.773898932673243e-05
2045,15,LV4,DE248,2.3820166315790498e-05
2045,15,LV4,DE249,1.8202942079005958e-05
2045,15,LV4,DE24A,1.0247723866886513e-05
2045,15,LV4,DE24B,1.0660225682296181e-05
2045,15,LV4,DE24C,2.3265381226807167e-05
2045,15,LV4,DE24D,1.676607931968515e-05
2045,15,LV4,DE251,1.8113835078064506e-05
2045,15,LV4,DE252,4.1832642033863054e-05
2045,15,LV4,DE253,4.7330458009902596e-05
2045,15,LV4,DE254,0.0001759229010113578
2045,15,LV4,DE255,2.12866935484785e-05
2045,15,LV4,DE256,3.481864351028915e-05
2045,15,LV4,DE257,4.162361659042838e-05
2045,15,LV4,DE258,4.661749879096983e-05
2045,15,LV4,DE259,5.3583865254090455e-05
2045,15,LV4,DE25A,1.96905081677981e-05
2045,15,LV4,DE25B,4.9241187280362935e-05
2045,15,LV4,DE25C,2.1759071562390805e-05
2045,15,LV4,DE261,3.0495635702521614e-05
2045,15,LV4,DE262,2.083049353717069e-05
2045,15,LV4,DE263,4.821424154260237e-05
2045,15,LV4,DE264,5.619637604652447e-05
2045,15,LV4,DE265,2.5539626293277223e-05
2045,15,LV4,DE266,1.1079712727069183e-05
2045,15,LV4,DE267,2.190837665016966e-05
2045,15,LV4,DE268,1.363686986108459e-05
2045,15,LV4,DE269,2.3354986348199782e-05
2045,15,LV4,DE26A,2.8035061384186425e-05
2045,15,LV4,DE26B,2.685023946999132e-05
2045,15,LV4,DE26C,2.301624324334133e-05
2045,15,LV4,DE271,0.00011344042461814177
2045,15,LV4,DE272,1.7967723714287272e-05
2045,15,LV4,DE273,2.842194120973835e-05
2045,15,LV4,DE274,1.9120928535368267e-05
2045,15,LV4,DE275,4.2844100652673965e-05
2045,15,LV4,DE276,6.319509772924499e-05
2045,15,LV4,DE277,3.335714667674171e-05
2045,15,LV4,DE278,3.0955050714129244e-05
2045,15,LV4,DE279,7.008301812161962e-05
2045,15,LV4,DE27A,1.4591215982282211e-05
2045,15,LV4,DE27B,2.706993339290848e-05
2045,15,LV4,DE27C,2.954294478509834e-05
2045,15,LV4,DE27D,3.772467600660707e-05
2045,15,LV4,DE27E,4.4908252356984e-05
2045,15,LV4,DE300,0.0008842758458421947
