flex,year,run,h,val
baseFlex,2030,NoFlexNoConstraints,h0459,30.9673
baseFlex,2030,NoFlexNoConstraints,h0460,0.0
baseFlex,2030,NoFlexNoConstraints,h0461,0.0
baseFlex,2030,NoFlexNoConstraints,h0462,18.67
baseFlex,2030,NoFlexNoConstraints,h0463,199.3354
baseFlex,2030,NoFlexNoConstraints,h0464,76.1099
baseFlex,2030,NoFlexNoConstraints,h0465,599.6309
baseFlex,2030,NoFlexNoConstraints,h0466,1271.2584
baseFlex,2030,NoFlexNoConstraints,h0467,1499.5135
baseFlex,2030,NoFlexNoConstraints,h0468,2297.9094
baseFlex,2030,NoFlexNoConstraints,h0469,3924.704
baseFlex,2030,NoFlexNoConstraints,h0470,5378.6489
baseFlex,2030,NoFlexNoConstraints,h0471,5384.6989
baseFlex,2030,NoFlexNoConstraints,h0472,6470.1494
baseFlex,2030,NoFlexNoConstraints,h0473,9109.2442
baseFlex,2030,NoFlexNoConstraints,h0474,9983.5397
baseFlex,2030,NoFlexNoConstraints,h0475,10181.7924
baseFlex,2030,NoFlexNoConstraints,h0476,7173.0288
baseFlex,2030,NoFlexNoConstraints,h0477,4845.6354
baseFlex,2030,NoFlexNoConstraints,h0478,3967.3971
baseFlex,2030,NoFlexNoConstraints,h0479,2963.0681
baseFlex,2030,NoFlexNoConstraints,h0480,2192.5959
baseFlex,2030,NoFlexNoConstraints,h0481,29.5076
baseFlex,2030,NoFlexNoConstraints,h0482,95.7788
baseFlex,2030,NoFlexNoConstraints,h0483,59.9387
baseFlex,2030,NoFlexNoConstraints,h0484,0.0
baseFlex,2030,NoFlexNoConstraints,h0485,56.7088
baseFlex,2030,NoFlexNoConstraints,h0486,158.688
baseFlex,2030,NoFlexNoConstraints,h0487,232.204
baseFlex,2030,NoFlexNoConstraints,h0488,271.8651
baseFlex,2030,NoFlexNoConstraints,h0489,404.2218
baseFlex,2030,NoFlexNoConstraints,h0490,895.3873
baseFlex,2030,NoFlexNoConstraints,h0491,1763.9337
baseFlex,2030,NoFlexNoConstraints,h0492,2545.5613
baseFlex,2030,NoFlexNoConstraints,h0493,4100.7403
baseFlex,2030,NoFlexNoConstraints,h0494,4894.3857
baseFlex,2030,NoFlexNoConstraints,h0495,5581.3234
baseFlex,2030,NoFlexNoConstraints,h0496,6665.3205
baseFlex,2030,NoFlexNoConstraints,h0497,8679.6071
baseFlex,2030,NoFlexNoConstraints,h0498,10629.0636
baseFlex,2030,NoFlexNoConstraints,h0499,9617.1333
baseFlex,2030,NoFlexNoConstraints,h0500,7252.7575
baseFlex,2030,NoFlexNoConstraints,h0501,4893.9748
baseFlex,2030,NoFlexNoConstraints,h0502,3436.4505
baseFlex,2030,NoFlexNoConstraints,h0503,2347.6528
baseFlex,2030,NoFlexNoConstraints,h0504,1751.6403
baseFlex,2030,NoFlexNoConstraints,h0505,14.3979
baseFlex,2030,NoFlexNoConstraints,h0506,27.6926
baseFlex,2030,NoFlexNoConstraints,h0507,101.2109
baseFlex,2030,NoFlexNoConstraints,h0508,16.6161
baseFlex,2030,NoFlexNoConstraints,h0509,27.2452
baseFlex,2030,NoFlexNoConstraints,h0510,36.9401
baseFlex,2030,NoFlexNoConstraints,h0511,121.0407
baseFlex,2030,NoFlexNoConstraints,h0512,117.8138
baseFlex,2030,NoFlexNoConstraints,h0513,459.0153
baseFlex,2030,NoFlexNoConstraints,h0514,1013.047
baseFlex,2030,NoFlexNoConstraints,h0515,1663.8397
baseFlex,2030,NoFlexNoConstraints,h0516,3168.2387
baseFlex,2030,NoFlexNoConstraints,h0517,3587.8502
baseFlex,2030,NoFlexNoConstraints,h0518,4567.7069
baseFlex,2030,NoFlexNoConstraints,h0519,5999.3947
baseFlex,2030,NoFlexNoConstraints,h0520,6889.21
baseFlex,2030,NoFlexNoConstraints,h0521,9101.0448
baseFlex,2030,NoFlexNoConstraints,h0522,10734.4012
baseFlex,2030,NoFlexNoConstraints,h0523,10414.2141
baseFlex,2030,NoFlexNoConstraints,h0524,7474.6115
baseFlex,2030,NoFlexNoConstraints,h0525,5245.0008
baseFlex,2030,NoFlexNoConstraints,h0526,2965.2834
baseFlex,2030,NoFlexNoConstraints,h0527,2704.9691
baseFlex,2030,NoFlexNoConstraints,h0528,2067.6522
baseFlex,2030,NoFlexNoConstraints,h0529,0.0
baseFlex,2030,NoFlexNoConstraints,h0530,69.4572
baseFlex,2030,NoFlexNoConstraints,h0531,34.5274
baseFlex,2030,NoFlexNoConstraints,h0532,51.8547
baseFlex,2030,NoFlexNoConstraints,h0533,25.0465
baseFlex,2030,NoFlexNoConstraints,h0534,26.9524
baseFlex,2030,NoFlexNoConstraints,h0535,153.7252
baseFlex,2030,NoFlexNoConstraints,h0536,221.2683
baseFlex,2030,NoFlexNoConstraints,h0537,518.7626
baseFlex,2030,NoFlexNoConstraints,h0538,975.1365
baseFlex,2030,NoFlexNoConstraints,h0539,1835.6152
baseFlex,2030,NoFlexNoConstraints,h0540,3261.8881
baseFlex,2030,NoFlexNoConstraints,h0541,4475.9899
baseFlex,2030,NoFlexNoConstraints,h0542,5374.5503
baseFlex,2030,NoFlexNoConstraints,h0543,5347.8962
baseFlex,2030,NoFlexNoConstraints,h0544,6227.9294
baseFlex,2030,NoFlexNoConstraints,h0545,8259.0078
baseFlex,2030,NoFlexNoConstraints,h0546,10511.0559
baseFlex,2030,NoFlexNoConstraints,h0547,10240.7273
baseFlex,2030,NoFlexNoConstraints,h0548,7313.1071
baseFlex,2030,NoFlexNoConstraints,h0549,5130.6853
baseFlex,2030,NoFlexNoConstraints,h0550,3243.4311
baseFlex,2030,NoFlexNoConstraints,h0551,2345.6135
baseFlex,2030,NoFlexNoConstraints,h0552,2187.2274
baseFlex,2030,NoFlexNoConstraints,h0553,8.4262
baseFlex,2030,NoFlexNoConstraints,h0554,53.8508
baseFlex,2030,NoFlexNoConstraints,h0555,98.8707
baseFlex,2030,NoFlexNoConstraints,h0556,0.0
baseFlex,2030,NoFlexNoConstraints,h0557,0.0
baseFlex,2030,NoFlexNoConstraints,h0558,33.1927
baseFlex,2030,NoFlexNoConstraints,h0559,219.5638
baseFlex,2030,NoFlexNoConstraints,h0560,318.2391
baseFlex,2030,NoFlexNoConstraints,h0561,336.333
baseFlex,2030,NoFlexNoConstraints,h0562,798.646
baseFlex,2030,NoFlexNoConstraints,h0563,1422.1642
baseFlex,2030,NoFlexNoConstraints,h0564,2453.9737
baseFlex,2030,NoFlexNoConstraints,h0565,4161.6109
baseFlex,2030,NoFlexNoConstraints,h0566,4198.4691
baseFlex,2030,NoFlexNoConstraints,h0567,4724.9585
baseFlex,2030,NoFlexNoConstraints,h0568,6037.6391
baseFlex,2030,NoFlexNoConstraints,h0569,8940.1857
baseFlex,2030,NoFlexNoConstraints,h0570,10551.8344
baseFlex,2030,NoFlexNoConstraints,h0571,10218.033
baseFlex,2030,NoFlexNoConstraints,h0572,7677.7592
baseFlex,2030,NoFlexNoConstraints,h0573,5396.6834
baseFlex,2030,NoFlexNoConstraints,h0574,3428.1587
baseFlex,2030,NoFlexNoConstraints,h0575,2493.0949
baseFlex,2030,NoFlexNoConstraints,h0576,1896.5234
baseFlex,2030,NoFlexNoConstraints,h0577,60.3959
baseFlex,2030,NoFlexNoConstraints,h0578,98.271
baseFlex,2030,NoFlexNoConstraints,h0579,23.212
baseFlex,2030,NoFlexNoConstraints,h0580,32.9751
baseFlex,2030,NoFlexNoConstraints,h0581,8.215
baseFlex,2030,NoFlexNoConstraints,h0582,24.8106
baseFlex,2030,NoFlexNoConstraints,h0583,105.4764
baseFlex,2030,NoFlexNoConstraints,h0584,79.7438
baseFlex,2030,NoFlexNoConstraints,h0585,517.5023
baseFlex,2030,NoFlexNoConstraints,h0586,1075.2106
baseFlex,2030,NoFlexNoConstraints,h0587,1663.6919
baseFlex,2030,NoFlexNoConstraints,h0588,2828.394
baseFlex,2030,NoFlexNoConstraints,h0589,3664.9199
baseFlex,2030,NoFlexNoConstraints,h0590,4437.2798
baseFlex,2030,NoFlexNoConstraints,h0591,5632.8587
baseFlex,2030,NoFlexNoConstraints,h0592,6815.216
baseFlex,2030,NoFlexNoConstraints,h0593,8374.6933
baseFlex,2030,NoFlexNoConstraints,h0594,10649.2723
baseFlex,2030,NoFlexNoConstraints,h0595,10118.0395
baseFlex,2030,NoFlexNoConstraints,h0596,8334.9873
baseFlex,2030,NoFlexNoConstraints,h0597,6211.1006
baseFlex,2030,NoFlexNoConstraints,h0598,4390.8198
baseFlex,2030,NoFlexNoConstraints,h0599,3759.2064
baseFlex,2030,NoFlexNoConstraints,h0600,3027.9308
baseFlex,2030,NoFlexNoConstraints,h0601,46.4189
baseFlex,2030,NoFlexNoConstraints,h0602,143.4856
baseFlex,2030,NoFlexNoConstraints,h0603,55.352
baseFlex,2030,NoFlexNoConstraints,h0604,79.7631
baseFlex,2030,NoFlexNoConstraints,h0605,15.3899
baseFlex,2030,NoFlexNoConstraints,h0606,0.0
baseFlex,2030,NoFlexNoConstraints,h0607,148.4808
baseFlex,2030,NoFlexNoConstraints,h0608,268.0529
baseFlex,2030,NoFlexNoConstraints,h0609,463.689
baseFlex,2030,NoFlexNoConstraints,h0610,987.4683
baseFlex,2030,NoFlexNoConstraints,h0611,1597.4246
baseFlex,2030,NoFlexNoConstraints,h0612,2843.9015
baseFlex,2030,NoFlexNoConstraints,h0613,3959.1281
baseFlex,2030,NoFlexNoConstraints,h0614,4454.259
baseFlex,2030,NoFlexNoConstraints,h0615,5305.3054
baseFlex,2030,NoFlexNoConstraints,h0616,6587.299
baseFlex,2030,NoFlexNoConstraints,h0617,9171.9612
baseFlex,2030,NoFlexNoConstraints,h0618,9471.0295
baseFlex,2030,NoFlexNoConstraints,h0619,9942.1613
baseFlex,2030,NoFlexNoConstraints,h0620,8605.7871
baseFlex,2030,NoFlexNoConstraints,h0621,5437.0006
baseFlex,2030,NoFlexNoConstraints,h0622,4056.0716
baseFlex,2030,NoFlexNoConstraints,h0623,3534.3352
baseFlex,2030,NoFlexNoConstraints,h0624,2516.3903
baseFlex,2030,NoFlexNoConstraints,h0625,35.7388
baseFlex,2030,NoFlexNoConstraints,h0626,77.8717
baseFlex,2030,NoFlexNoConstraints,h0627,15.8228
baseFlex,2030,NoFlexNoConstraints,h0628,80.3598
baseFlex,2030,NoFlexNoConstraints,h0629,84.6841
baseFlex,2030,NoFlexNoConstraints,h0630,17.0176
baseFlex,2030,NoFlexNoConstraints,h0631,87.1742
baseFlex,2030,NoFlexNoConstraints,h0632,251.4697
baseFlex,2030,NoFlexNoConstraints,h0633,669.722
baseFlex,2030,NoFlexNoConstraints,h0634,816.2006
baseFlex,2030,NoFlexNoConstraints,h0635,1336.033
baseFlex,2030,NoFlexNoConstraints,h0636,2567.4865
baseFlex,2030,NoFlexNoConstraints,h0637,3658.4011
baseFlex,2030,NoFlexNoConstraints,h0638,4407.2485
baseFlex,2030,NoFlexNoConstraints,h0639,5099.9582
baseFlex,2030,NoFlexNoConstraints,h0640,6972.8145
baseFlex,2030,NoFlexNoConstraints,h0641,8463.5026
baseFlex,2030,NoFlexNoConstraints,h0642,10217.5665
baseFlex,2030,NoFlexNoConstraints,h0643,10599.5955
baseFlex,2030,NoFlexNoConstraints,h0644,8373.0542
baseFlex,2030,NoFlexNoConstraints,h0645,5806.9756
baseFlex,2030,NoFlexNoConstraints,h0646,4418.1686
baseFlex,2030,NoFlexNoConstraints,h0647,2844.4966
baseFlex,2030,NoFlexNoConstraints,h0648,1832.8028
baseFlex,2030,NoFlexNoConstraints,h0649,0.0
baseFlex,2030,NoFlexNoConstraints,h0650,14.2848
baseFlex,2030,NoFlexNoConstraints,h0651,46.1704
baseFlex,2030,NoFlexNoConstraints,h0652,16.0632
baseFlex,2030,NoFlexNoConstraints,h0653,26.2681
baseFlex,2030,NoFlexNoConstraints,h0654,43.3242
baseFlex,2030,NoFlexNoConstraints,h0655,153.6448
baseFlex,2030,NoFlexNoConstraints,h0656,164.1462
baseFlex,2030,NoFlexNoConstraints,h0657,602.7501
baseFlex,2030,NoFlexNoConstraints,h0658,1032.4889
baseFlex,2030,NoFlexNoConstraints,h0659,1611.9675
baseFlex,2030,NoFlexNoConstraints,h0660,2993.465
baseFlex,2030,NoFlexNoConstraints,h0661,3650.5549
baseFlex,2030,NoFlexNoConstraints,h0662,5735.192
baseFlex,2030,NoFlexNoConstraints,h0663,5824.1729
baseFlex,2030,NoFlexNoConstraints,h0664,6537.0295
baseFlex,2030,NoFlexNoConstraints,h0665,8841.4714
baseFlex,2030,NoFlexNoConstraints,h0666,10403.0539
baseFlex,2030,NoFlexNoConstraints,h0667,10018.5155
baseFlex,2030,NoFlexNoConstraints,h0668,8116.4507
baseFlex,2030,NoFlexNoConstraints,h0669,5611.5376
baseFlex,2030,NoFlexNoConstraints,h0670,3725.7847
baseFlex,2030,NoFlexNoConstraints,h0671,3128.047
baseFlex,2030,NoFlexNoConstraints,h0672,1906.7022
baseFlex,2030,NoFlexNoConstraints,h0673,24.8611
baseFlex,2030,NoFlexNoConstraints,h0674,21.0922
baseFlex,2030,NoFlexNoConstraints,h0675,15.4289
baseFlex,2030,NoFlexNoConstraints,h0676,16.9032
baseFlex,2030,NoFlexNoConstraints,h0677,16.8904
baseFlex,2030,NoFlexNoConstraints,h0678,48.2446
baseFlex,2030,NoFlexNoConstraints,h0679,146.4883
baseFlex,2030,NoFlexNoConstraints,h0680,98.9877
baseFlex,2030,NoFlexNoConstraints,h0681,466.4347
baseFlex,2030,NoFlexNoConstraints,h0682,1197.6574
baseFlex,2030,NoFlexNoConstraints,h0683,1871.5374
baseFlex,2030,NoFlexNoConstraints,h0684,2587.8607
baseFlex,2030,NoFlexNoConstraints,h0685,4035.3427
baseFlex,2030,NoFlexNoConstraints,h0686,5016.1877
baseFlex,2030,NoFlexNoConstraints,h0687,5121.6517
baseFlex,2030,NoFlexNoConstraints,h0688,5574.433
baseFlex,2030,NoFlexNoConstraints,h0689,8291.0832
baseFlex,2030,NoFlexNoConstraints,h0690,10001.9175
baseFlex,2030,NoFlexNoConstraints,h0691,10383.1903
baseFlex,2030,NoFlexNoConstraints,h0692,9276.8111
baseFlex,2030,NoFlexNoConstraints,h0693,5741.6507
baseFlex,2030,NoFlexNoConstraints,h0694,3904.0439
baseFlex,2030,NoFlexNoConstraints,h0695,3250.1162
baseFlex,2030,NoFlexNoConstraints,h0696,2386.8095
baseFlex,2030,NoFlexNoConstraints,h0697,51.2471
baseFlex,2030,NoFlexNoConstraints,h0698,32.601
baseFlex,2030,NoFlexNoConstraints,h0699,48.7747
baseFlex,2030,NoFlexNoConstraints,h0700,0.0
baseFlex,2030,NoFlexNoConstraints,h0701,8.2787
baseFlex,2030,NoFlexNoConstraints,h0702,42.8305
baseFlex,2030,NoFlexNoConstraints,h0703,201.5782
baseFlex,2030,NoFlexNoConstraints,h0704,97.5473
baseFlex,2030,NoFlexNoConstraints,h0705,497.9552
baseFlex,2030,NoFlexNoConstraints,h0706,948.2136
baseFlex,2030,NoFlexNoConstraints,h0707,1497.2903
baseFlex,2030,NoFlexNoConstraints,h0708,2650.8325
baseFlex,2030,NoFlexNoConstraints,h0709,3646.2309
baseFlex,2030,NoFlexNoConstraints,h0710,4806.524
baseFlex,2030,NoFlexNoConstraints,h0711,4723.3816
baseFlex,2030,NoFlexNoConstraints,h0712,6106.1079
baseFlex,2030,NoFlexNoConstraints,h0713,8952.2015
baseFlex,2030,NoFlexNoConstraints,h0714,10491.1199
baseFlex,2030,NoFlexNoConstraints,h0715,10072.3697
baseFlex,2030,NoFlexNoConstraints,h0716,8370.854
baseFlex,2030,NoFlexNoConstraints,h0717,5537.2778
baseFlex,2030,NoFlexNoConstraints,h0718,3466.7105
baseFlex,2030,NoFlexNoConstraints,h0719,2549.755
baseFlex,2030,NoFlexNoConstraints,h0720,2003.5445
baseFlex,2030,NoFlexNoConstraints,h0721,22.4484
baseFlex,2030,NoFlexNoConstraints,h0722,74.7674
baseFlex,2030,NoFlexNoConstraints,h0723,33.8514
baseFlex,2030,NoFlexNoConstraints,h0724,97.6915
baseFlex,2030,NoFlexNoConstraints,h0725,27.3946
baseFlex,2030,NoFlexNoConstraints,h0726,138.7946
baseFlex,2030,NoFlexNoConstraints,h0727,224.5491
baseFlex,2030,NoFlexNoConstraints,h0728,271.3663
baseFlex,2030,NoFlexNoConstraints,h0729,336.7641
baseFlex,2030,NoFlexNoConstraints,h0730,799.2899
baseFlex,2030,NoFlexNoConstraints,h0731,1513.4131
baseFlex,2030,NoFlexNoConstraints,h0732,2941.744
baseFlex,2030,NoFlexNoConstraints,h0733,4037.8738
baseFlex,2030,NoFlexNoConstraints,h0734,4574.2264
baseFlex,2030,NoFlexNoConstraints,h0735,4625.1293
baseFlex,2030,NoFlexNoConstraints,h0736,5550.7249
baseFlex,2030,NoFlexNoConstraints,h0737,8514.3031
baseFlex,2030,NoFlexNoConstraints,h0738,10304.0495
baseFlex,2030,NoFlexNoConstraints,h0739,11075.6409
baseFlex,2030,NoFlexNoConstraints,h0740,8557.7928
baseFlex,2030,NoFlexNoConstraints,h0741,5534.1647
baseFlex,2030,NoFlexNoConstraints,h0742,3361.2618
baseFlex,2030,NoFlexNoConstraints,h0743,2977.1607
baseFlex,2030,NoFlexNoConstraints,h0744,2149.0683
baseFlex,2030,NoFlexNoConstraints,h0745,0.0
baseFlex,2030,NoFlexNoConstraints,h0746,70.7513
baseFlex,2030,NoFlexNoConstraints,h0747,0.0
baseFlex,2030,NoFlexNoConstraints,h0748,49.4697
baseFlex,2030,NoFlexNoConstraints,h0749,8.3017
baseFlex,2030,NoFlexNoConstraints,h0750,0.0
baseFlex,2030,NoFlexNoConstraints,h0751,190.6215
baseFlex,2030,NoFlexNoConstraints,h0752,206.0049
baseFlex,2030,NoFlexNoConstraints,h0753,522.1234
baseFlex,2030,NoFlexNoConstraints,h0754,785.4529
baseFlex,2030,NoFlexNoConstraints,h0755,1372.0338
baseFlex,2030,NoFlexNoConstraints,h0756,2563.0582
baseFlex,2030,NoFlexNoConstraints,h0757,3617.1231
baseFlex,2030,NoFlexNoConstraints,h0758,4766.7569
baseFlex,2030,NoFlexNoConstraints,h0759,4980.2761
baseFlex,2030,NoFlexNoConstraints,h0760,5793.2936
baseFlex,2030,NoFlexNoConstraints,h0761,8467.7835
baseFlex,2030,NoFlexNoConstraints,h0762,11181.7666
baseFlex,2030,NoFlexNoConstraints,h0763,11608.8596
baseFlex,2030,NoFlexNoConstraints,h0764,9379.933
baseFlex,2030,NoFlexNoConstraints,h0765,5949.2506
baseFlex,2030,NoFlexNoConstraints,h0766,3657.4217
baseFlex,2030,NoFlexNoConstraints,h0767,2956.2769
baseFlex,2030,NoFlexNoConstraints,h0768,2119.7111
baseFlex,2030,NoFlexNoConstraints,h0769,43.6633
baseFlex,2030,NoFlexNoConstraints,h0770,208.2701
baseFlex,2030,NoFlexNoConstraints,h0771,103.0422
baseFlex,2030,NoFlexNoConstraints,h0772,78.5522
baseFlex,2030,NoFlexNoConstraints,h0773,42.1044
baseFlex,2030,NoFlexNoConstraints,h0774,14.5854
baseFlex,2030,NoFlexNoConstraints,h0775,122.5261
baseFlex,2030,NoFlexNoConstraints,h0776,232.5649
baseFlex,2030,NoFlexNoConstraints,h0777,474.8338
baseFlex,2030,NoFlexNoConstraints,h0778,916.1061
baseFlex,2030,NoFlexNoConstraints,h0779,1449.7417
baseFlex,2030,NoFlexNoConstraints,h0780,2579.4152
baseFlex,2030,NoFlexNoConstraints,h0781,3796.3951
baseFlex,2030,NoFlexNoConstraints,h0782,4659.3893
baseFlex,2030,NoFlexNoConstraints,h0783,5431.3298
baseFlex,2030,NoFlexNoConstraints,h0784,6593.9328
baseFlex,2030,NoFlexNoConstraints,h0785,8824.0326
baseFlex,2030,NoFlexNoConstraints,h0786,10180.4498
baseFlex,2030,NoFlexNoConstraints,h0787,10528.9108
baseFlex,2030,NoFlexNoConstraints,h0788,8990.1776
baseFlex,2030,NoFlexNoConstraints,h0789,6234.5175
baseFlex,2030,NoFlexNoConstraints,h0790,4443.7095
baseFlex,2030,NoFlexNoConstraints,h0791,3312.1586
baseFlex,2030,NoFlexNoConstraints,h0792,2117.9392
baseFlex,2030,NoFlexNoConstraints,h0793,45.1058
baseFlex,2030,NoFlexNoConstraints,h0794,84.2477
baseFlex,2030,NoFlexNoConstraints,h0795,0.0
baseFlex,2030,NoFlexNoConstraints,h0796,64.6003
baseFlex,2030,NoFlexNoConstraints,h0797,79.3737
baseFlex,2030,NoFlexNoConstraints,h0798,0.0
baseFlex,2030,NoFlexNoConstraints,h0799,107.9936
baseFlex,2030,NoFlexNoConstraints,h0800,317.8569
baseFlex,2030,NoFlexNoConstraints,h0801,548.9503
baseFlex,2030,NoFlexNoConstraints,h0802,1007.9792
baseFlex,2030,NoFlexNoConstraints,h0803,1800.3142
baseFlex,2030,NoFlexNoConstraints,h0804,2593.3671
baseFlex,2030,NoFlexNoConstraints,h0805,3531.5249
baseFlex,2030,NoFlexNoConstraints,h0806,5141.5539
baseFlex,2030,NoFlexNoConstraints,h0807,5781.6209
baseFlex,2030,NoFlexNoConstraints,h0808,7134.0779
baseFlex,2030,NoFlexNoConstraints,h0809,8319.7837
baseFlex,2030,NoFlexNoConstraints,h0810,10032.4631
baseFlex,2030,NoFlexNoConstraints,h0811,9645.0641
baseFlex,2030,NoFlexNoConstraints,h0812,7184.7958
baseFlex,2030,NoFlexNoConstraints,h0813,5198.7582
baseFlex,2030,NoFlexNoConstraints,h0814,3604.8562
baseFlex,2030,NoFlexNoConstraints,h0815,3103.2387
baseFlex,2030,NoFlexNoConstraints,h0816,2126.891
baseFlex,2030,NoFlexNoConstraints,h0817,39.1887
baseFlex,2030,NoFlexNoConstraints,h0818,93.0836
baseFlex,2030,NoFlexNoConstraints,h0819,32.3685
baseFlex,2030,NoFlexNoConstraints,h0820,82.7463
baseFlex,2030,NoFlexNoConstraints,h0821,80.8494
baseFlex,2030,NoFlexNoConstraints,h0822,40.1144
baseFlex,2030,NoFlexNoConstraints,h0823,146.7566
baseFlex,2030,NoFlexNoConstraints,h0824,171.5826
baseFlex,2030,NoFlexNoConstraints,h0825,553.2296
baseFlex,2030,NoFlexNoConstraints,h0826,1053.3191
baseFlex,2030,NoFlexNoConstraints,h0827,1735.0998
baseFlex,2030,NoFlexNoConstraints,h0828,2779.7565
baseFlex,2030,NoFlexNoConstraints,h0829,3574.4363
baseFlex,2030,NoFlexNoConstraints,h0830,4610.2461
baseFlex,2030,NoFlexNoConstraints,h0831,4965.8367
baseFlex,2030,NoFlexNoConstraints,h0832,7013.6392
baseFlex,2030,NoFlexNoConstraints,h0833,9570.5091
baseFlex,2030,NoFlexNoConstraints,h0834,10564.2684
baseFlex,2030,NoFlexNoConstraints,h0835,10634.8775
baseFlex,2030,NoFlexNoConstraints,h0836,8764.2145
baseFlex,2030,NoFlexNoConstraints,h0837,5715.7578
baseFlex,2030,NoFlexNoConstraints,h0838,4167.9679
baseFlex,2030,NoFlexNoConstraints,h0839,2966.6216
baseFlex,2030,NoFlexNoConstraints,h0840,1846.4439
baseFlex,2030,NoFlexNoConstraints,h0841,22.1067
baseFlex,2030,NoFlexNoConstraints,h0842,102.1668
baseFlex,2030,NoFlexNoConstraints,h0843,39.8788
baseFlex,2030,NoFlexNoConstraints,h0844,0.0
baseFlex,2030,NoFlexNoConstraints,h0845,0.0
baseFlex,2030,NoFlexNoConstraints,h0846,25.2841
baseFlex,2030,NoFlexNoConstraints,h0847,116.0433
baseFlex,2030,NoFlexNoConstraints,h0848,247.4892
baseFlex,2030,NoFlexNoConstraints,h0849,507.489
baseFlex,2030,NoFlexNoConstraints,h0850,1098.2247
baseFlex,2030,NoFlexNoConstraints,h0851,2140.2078
baseFlex,2030,NoFlexNoConstraints,h0852,3386.1346
baseFlex,2030,NoFlexNoConstraints,h0853,3755.4797
baseFlex,2030,NoFlexNoConstraints,h0854,4629.6927
baseFlex,2030,NoFlexNoConstraints,h0855,5292.6883
baseFlex,2030,NoFlexNoConstraints,h0856,6775.8664
baseFlex,2030,NoFlexNoConstraints,h0857,9572.4033
baseFlex,2030,NoFlexNoConstraints,h0858,10067.9153
baseFlex,2030,NoFlexNoConstraints,h0859,10101.4399
baseFlex,2030,NoFlexNoConstraints,h0860,8532.8018
baseFlex,2030,NoFlexNoConstraints,h0861,5821.9512
baseFlex,2030,NoFlexNoConstraints,h0862,3924.3517
baseFlex,2030,NoFlexNoConstraints,h0863,3101.1259
baseFlex,2030,NoFlexNoConstraints,h0864,2754.866
baseFlex,2030,NoFlexNoConstraints,h0865,15.4492
baseFlex,2030,NoFlexNoConstraints,h0866,94.8669
baseFlex,2030,NoFlexNoConstraints,h0867,88.1286
baseFlex,2030,NoFlexNoConstraints,h0868,35.409
baseFlex,2030,NoFlexNoConstraints,h0869,36.477
baseFlex,2030,NoFlexNoConstraints,h0870,55.781
baseFlex,2030,NoFlexNoConstraints,h0871,148.6264
baseFlex,2030,NoFlexNoConstraints,h0872,305.3965
baseFlex,2030,NoFlexNoConstraints,h0873,472.2134
baseFlex,2030,NoFlexNoConstraints,h0874,816.9969
baseFlex,2030,NoFlexNoConstraints,h0875,1589.6529
baseFlex,2030,NoFlexNoConstraints,h0876,3047.4019
baseFlex,2030,NoFlexNoConstraints,h0877,3441.2702
baseFlex,2030,NoFlexNoConstraints,h0878,4771.4386
baseFlex,2030,NoFlexNoConstraints,h0879,5322.7053
baseFlex,2030,NoFlexNoConstraints,h0880,6223.3492
baseFlex,2030,NoFlexNoConstraints,h0881,9375.3462
baseFlex,2030,NoFlexNoConstraints,h0882,10315.3532
baseFlex,2030,NoFlexNoConstraints,h0883,10502.5217
baseFlex,2030,NoFlexNoConstraints,h0884,9256.9766
baseFlex,2030,NoFlexNoConstraints,h0885,5497.3487
baseFlex,2030,NoFlexNoConstraints,h0886,3858.6011
baseFlex,2030,NoFlexNoConstraints,h0887,2452.8618
baseFlex,2030,NoFlexNoConstraints,h0888,1946.8145
baseFlex,2030,NoFlexNoConstraints,h0889,15.0578
baseFlex,2030,NoFlexNoConstraints,h0890,40.6836
baseFlex,2030,NoFlexNoConstraints,h0891,0.0
baseFlex,2030,NoFlexNoConstraints,h0892,0.0
baseFlex,2030,NoFlexNoConstraints,h0893,8.448
baseFlex,2030,NoFlexNoConstraints,h0894,69.6563
baseFlex,2030,NoFlexNoConstraints,h0895,91.8874
baseFlex,2030,NoFlexNoConstraints,h0896,194.5728
baseFlex,2030,NoFlexNoConstraints,h0897,419.6325
baseFlex,2030,NoFlexNoConstraints,h0898,930.1797
baseFlex,2030,NoFlexNoConstraints,h0899,1575.4609
baseFlex,2030,NoFlexNoConstraints,h0900,2588.023
baseFlex,2030,NoFlexNoConstraints,h0901,4054.1111
baseFlex,2030,NoFlexNoConstraints,h0902,4529.8807
baseFlex,2030,NoFlexNoConstraints,h0903,5684.8256
baseFlex,2030,NoFlexNoConstraints,h0904,6115.979
baseFlex,2030,NoFlexNoConstraints,h0905,9540.3372
baseFlex,2030,NoFlexNoConstraints,h0906,10014.2674
baseFlex,2030,NoFlexNoConstraints,h0907,9752.7299
baseFlex,2030,NoFlexNoConstraints,h0908,7572.8532
baseFlex,2030,NoFlexNoConstraints,h0909,5400.118
baseFlex,2030,NoFlexNoConstraints,h0910,4266.0933
baseFlex,2030,NoFlexNoConstraints,h0911,2400.3536
baseFlex,2030,NoFlexNoConstraints,h0912,1558.7456
baseFlex,2030,NoFlexNoConstraints,h0913,0.0
baseFlex,2030,NoFlexNoConstraints,h0914,95.8067
baseFlex,2030,NoFlexNoConstraints,h0915,32.5608
baseFlex,2030,NoFlexNoConstraints,h0916,0.0
